round_number,name,user_id,time_sec,X,Y,Z,is_alive,last_place_name,round_winner_team_id
2,Maka,76561198045739761,89.0,-465.00293,1201.2078,-74.5625,True,Middle,T
2,Maka,76561198045739761,90.0,-448.51538,966.9875,-42.996643,True,Middle,T
2,Maka,76561198045739761,91.0,-444.3841,731.4684,0.03125,True,TopofMid,T
2,Maka,76561198045739761,92.0,-473.187,569.30975,-0.057434082,True,TopofMid,T
2,Maka,76561198045739761,93.0,-571.4108,496.62576,8.039293,True,TopofMid,T
2,Maka,76561198045739761,94.0,-692.81464,483.87442,13.600613,True,TopofMid,T
2,Maka,76561198045739761,95.0,-725.0092,493.96863,25.03125,True,TopofMid,T
2,Maka,76561198045739761,96.0,-725.0092,493.96863,25.03125,True,TopofMid,T
2,Maka,76561198045739761,97.0,-725.00635,493.96732,25.03125,True,TopofMid,T
2,Maka,76561198045739761,98.0,-714.6337,434.93237,25.03125,True,TopofMid,T
2,Maka,76561198045739761,99.0,-723.2989,492.24246,25.03125,True,TopofMid,T
2,Maka,76561198045739761,100.0,-724.78467,492.88083,25.03125,True,TopofMid,T
2,Maka,76561198045739761,101.0,-724.9914,493.95413,25.03125,True,TopofMid,T
2,Maka,76561198045739761,102.0,-725.00696,493.96875,25.03125,True,TopofMid,T
2,Maka,76561198045739761,103.0,-724.75775,492.68295,25.03125,True,TopofMid,T
2,Maka,76561198045739761,104.0,-724.3283,490.59735,25.03125,True,TopofMid,T
2,Maka,76561198045739761,105.0,-720.37805,476.0866,25.03125,True,TopofMid,T
2,Maka,76561198045739761,106.0,-690.4819,438.20932,19.149828,True,TopofMid,T
2,Maka,76561198045739761,107.0,-720.1809,466.59137,25.03125,True,TopofMid,T
2,Maka,76561198045739761,108.0,-721.4141,478.7897,25.03125,True,TopofMid,T
2,Maka,76561198045739761,109.0,-689.72925,434.5123,18.67341,True,TopofMid,T
2,Maka,76561198045739761,110.0,-724.9844,493.93942,25.03125,True,TopofMid,T
2,Maka,76561198045739761,111.0,-709.1457,458.07788,25.03125,True,TopofMid,T
2,Maka,76561198045739761,112.0,-724.5543,491.54703,25.03125,True,TopofMid,T
2,Maka,76561198045739761,113.0,-706.0838,443.1495,25.03125,True,TopofMid,T
2,Maka,76561198045739761,114.0,-713.8541,447.55023,25.03125,True,TopofMid,T
2,Maka,76561198045739761,115.0,-711.22577,453.49258,25.03125,True,TopofMid,T
2,Maka,76561198045739761,116.0,-719.93005,465.16287,25.03125,True,TopofMid,T
2,Maka,76561198045739761,117.0,-705.2554,439.07547,25.03125,True,TopofMid,T
2,Maka,76561198045739761,118.0,-724.99536,493.96875,25.03125,True,TopofMid,T
2,Maka,76561198045739761,119.0,-725.0106,493.97055,25.03125,True,TopofMid,T
2,Maka,76561198045739761,120.0,-725.0079,493.9698,25.03125,True,TopofMid,T
2,Maka,76561198045739761,121.0,-709.8222,407.4165,25.03125,True,TopofMid,T
2,Maka,76561198045739761,122.0,-677.24774,289.96588,8.6661625,True,TopofMid,T
2,Maka,76561198045739761,123.0,-604.2066,216.43715,8.324221,True,TopofMid,T
2,Maka,76561198045739761,124.0,-587.2015,212.3975,8.196119,True,TopofMid,T
2,bodyy,76561198013295375,0.0,351.39212,2352.9424,-120.37494,True,,T
2,bodyy,76561198013295375,1.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,2.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,3.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,4.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,5.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,6.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,7.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,8.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,9.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,10.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,11.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,12.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,13.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,14.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,15.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,16.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,17.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,18.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,19.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,20.0,351.39212,2352.9424,-120.474915,True,CTSpawn,T
2,bodyy,76561198013295375,21.0,529.7908,2253.2842,-114.140564,True,CTSpawn,T
2,bodyy,76561198013295375,22.0,773.4371,2202.398,-49.510376,True,UnderA,T
2,bodyy,76561198013295375,23.0,1013.5935,2145.958,-0.3796997,True,UnderA,T
2,bodyy,76561198013295375,24.0,1247.8705,2073.839,0.92446613,True,UnderA,T
2,bodyy,76561198013295375,25.0,1300.0963,1845.3418,1.03125,True,LongA,T
2,bodyy,76561198013295375,26.0,1303.1726,1598.1425,1.03125,True,LongA,T
2,bodyy,76561198013295375,27.0,1359.7532,1364.4988,-8.571289,True,LongA,T
2,bodyy,76561198013295375,28.0,1268.1906,1262.518,0.03125,True,LongA,T
2,bodyy,76561198013295375,29.0,1286.0463,1240.1091,1.03125,True,LongA,T
2,bodyy,76561198013295375,30.0,1274.915,1254.1398,0.1996696,True,LongA,T
2,bodyy,76561198013295375,31.0,1277.8085,1237.3453,1.0312495,True,LongA,T
2,bodyy,76561198013295375,32.0,1321.1898,1272.154,0.95772505,True,LongA,T
2,bodyy,76561198013295375,33.0,1371.5586,1312.6554,-10.125427,True,LongA,T
2,bodyy,76561198013295375,34.0,1402.6027,1553.1965,-6.652527,True,LongA,T
2,bodyy,76561198013295375,35.0,1341.2588,1787.2423,-5.9797363,True,LongA,T
2,bodyy,76561198013295375,36.0,1300.0592,2026.5436,1.03125,True,LongA,T
2,bodyy,76561198013295375,37.0,1098.5509,2149.7065,2.2689564,True,UnderA,T
2,bodyy,76561198013295375,38.0,915.5755,2307.4297,-2.741272,True,UnderA,T
2,bodyy,76561198013295375,39.0,696.41095,2365.88,66.9375,True,UnderA,T
2,bodyy,76561198013295375,40.0,563.4405,2366.0298,127.03125,True,UnderA,T
2,bodyy,76561198013295375,41.0,536.00397,2286.8633,127.03242,True,UnderA,T
2,bodyy,76561198013295375,42.0,529.3999,2193.0503,127.03125,True,ExtendedA,T
2,bodyy,76561198013295375,43.0,514.38135,2152.8164,127.03125,True,ExtendedA,T
2,bodyy,76561198013295375,44.0,530.34845,2071.1042,127.197525,True,ExtendedA,T
2,bodyy,76561198013295375,45.0,545.44275,2088.3162,127.07868,True,UnderA,T
2,bodyy,76561198013295375,46.0,524.48456,2082.774,127.11695,True,ExtendedA,T
2,bodyy,76561198013295375,47.0,524.17725,2082.9226,127.11592,True,ExtendedA,T
2,bodyy,76561198013295375,48.0,535.8391,2077.429,127.153854,True,ExtendedA,T
2,bodyy,76561198013295375,49.0,544.6914,2077.3826,127.154175,True,UnderA,T
2,bodyy,76561198013295375,50.0,518.32874,2089.0176,127.07384,True,ExtendedA,T
2,bodyy,76561198013295375,51.0,541.60645,2079.626,127.13869,True,UnderA,T
2,bodyy,76561198013295375,52.0,542.7416,2090.2898,127.065056,True,UnderA,T
2,bodyy,76561198013295375,53.0,538.29926,2111.683,127.03125,True,UnderA,T
2,bodyy,76561198013295375,54.0,546.5894,2096.789,127.03125,True,UnderA,T
2,bodyy,76561198013295375,55.0,530.4148,2099.7412,127.03125,True,ExtendedA,T
2,bodyy,76561198013295375,56.0,669.0259,2068.9294,-76.7113,True,UnderA,T
2,bodyy,76561198013295375,57.0,571.61487,2074.6685,-101.06409,True,UnderA,T
2,bodyy,76561198013295375,58.0,579.1115,2132.6494,-99.60132,True,UnderA,T
2,bodyy,76561198013295375,59.0,687.317,2176.0159,-77.65802,True,UnderA,T
2,bodyy,76561198013295375,60.0,894.8312,2199.9565,-14.755981,True,UnderA,T
2,bodyy,76561198013295375,61.0,1126.816,2253.2576,10.74161,True,UnderA,T
2,bodyy,76561198013295375,62.0,1349.9307,2295.6108,9.50703,True,LongA,T
2,bodyy,76561198013295375,63.0,1576.7563,2271.6042,2.3733215,True,LongA,T
2,bodyy,76561198013295375,64.0,1736.0596,2151.5212,2.8190546,True,LongA,T
2,bodyy,76561198013295375,65.0,1740.352,2087.1877,2.887433,True,LongA,T
2,bodyy,76561198013295375,66.0,1741.1549,2084.76,2.9045343,True,LongA,T
2,bodyy,76561198013295375,67.0,1733.7747,2121.9229,2.7572756,True,LongA,T
2,bodyy,76561198013295375,68.0,1741.9473,2079.9048,2.9191408,True,LongA,T
2,bodyy,76561198013295375,69.0,1742.171,2079.667,2.9243126,True,LongA,T
2,bodyy,76561198013295375,70.0,1742.171,2079.667,2.9243126,True,LongA,T
2,bodyy,76561198013295375,71.0,1742.171,2079.667,2.9243126,True,LongA,T
2,bodyy,76561198013295375,72.0,1742.171,2079.667,2.9243126,True,LongA,T
2,bodyy,76561198013295375,73.0,1742.1838,2080.2349,2.9251494,True,LongA,T
2,bodyy,76561198013295375,74.0,1732.3042,2163.519,2.7335358,True,LongA,T
2,bodyy,76561198013295375,75.0,1548.2189,2277.0981,3.4307752,True,LongA,T
2,bodyy,76561198013295375,76.0,1366.1368,2370.8901,24.727148,True,ARamp,T
2,bodyy,76561198013295375,77.0,1316.6423,2505.5642,69.994,True,ARamp,T
2,bodyy,76561198013295375,78.0,1387.7834,2344.7651,15.272869,True,ARamp,T
2,bodyy,76561198013295375,79.0,1363.3339,2416.2524,36.779423,True,ARamp,T
2,bodyy,76561198013295375,80.0,1305.0957,2504.689,72.52219,True,ARamp,T
2,bodyy,76561198013295375,81.0,1308.4753,2498.3472,70.65415,True,ARamp,T
2,bodyy,76561198013295375,82.0,1310.5809,2494.3596,69.45015,True,ARamp,T
2,bodyy,76561198013295375,83.0,1309.3364,2496.7095,70.14686,True,ARamp,T
2,bodyy,76561198013295375,84.0,1339.3949,2477.7676,61.517113,True,ARamp,T
2,bodyy,76561198013295375,85.0,1390.2963,2266.9565,2.6826773,True,LongA,T
2,bodyy,76561198013295375,86.0,1399.3268,2035.681,-8.404419,True,LongA,T
2,bodyy,76561198013295375,87.0,1364.5625,1809.3553,-7.2058716,True,LongA,T
2,bodyy,76561198013295375,88.0,1386.3992,1588.9684,-6.41333,True,LongA,T
2,bodyy,76561198013295375,89.0,1471.7539,1383.0918,-10.408203,True,LongA,T
2,bodyy,76561198013295375,90.0,1557.148,1179.2043,1.03125,True,LongA,T
2,bodyy,76561198013295375,91.0,1501.4812,941.2499,44.703125,True,LongA,T
2,bodyy,76561198013295375,92.0,1468.4059,721.11835,-26.248474,True,Pit,T
2,bodyy,76561198013295375,93.0,1319.3257,581.6018,-62.361816,True,Pit,T
2,bodyy,76561198013295375,94.0,1323.3794,547.7041,-75.934265,True,Pit,T
2,bodyy,76561198013295375,95.0,1374.7242,569.78845,-76.79834,True,Pit,T
2,bodyy,76561198013295375,96.0,1316.0334,582.476,-62.036255,True,Pit,T
2,bodyy,76561198013295375,97.0,1329.9071,582.8504,-65.4574,True,Pit,T
2,bodyy,76561198013295375,98.0,1341.6528,583.48346,-69.51587,True,Pit,T
2,bodyy,76561198013295375,99.0,1342.0116,583.5046,-69.534546,True,Pit,T
2,bodyy,76561198013295375,100.0,1366.5474,570.2175,-76.15143,True,Pit,T
2,bodyy,76561198013295375,101.0,1446.8131,552.2556,-84.40204,True,Pit,T
2,bodyy,76561198013295375,102.0,1495.843,559.0194,-81.7395,True,Pit,T
2,bodyy,76561198013295375,103.0,1378.513,546.11865,-85.64313,True,Pit,T
2,bodyy,76561198013295375,104.0,1376.0653,568.9969,-77.17822,True,Pit,T
2,bodyy,76561198013295375,105.0,1491.2452,561.0931,-81.10596,True,Pit,T
2,bodyy,76561198013295375,106.0,1325.9548,592.7288,-60.197937,True,Pit,T
2,bodyy,76561198013295375,107.0,1332.3854,587.6383,-64.66577,True,Pit,T
2,bodyy,76561198013295375,108.0,1351.735,559.07196,-79.47095,True,Pit,T
2,bodyy,76561198013295375,109.0,1368.3744,560.0558,-80.099915,True,Pit,T
2,bodyy,76561198013295375,110.0,1371.0354,560.21625,-80.1994,True,Pit,T
2,bodyy,76561198013295375,111.0,1359.1731,559.4756,-79.76495,True,Pit,T
2,bodyy,76561198013295375,112.0,1389.2052,561.3865,-80.38574,True,Pit,T
2,bodyy,76561198013295375,113.0,1354.925,513.77045,-96.367004,True,Pit,T
2,bodyy,76561198013295375,114.0,1478.6759,490.2043,-107.30615,True,Pit,T
2,bodyy,76561198013295375,115.0,1511.7786,489.45065,-102.763794,True,Pit,T
2,bodyy,76561198013295375,116.0,1425.2214,517.5267,-96.66614,True,Pit,T
2,bodyy,76561198013295375,117.0,1430.7654,500.02393,-103.06702,True,Pit,T
2,bodyy,76561198013295375,118.0,1420.554,554.9057,-83.03778,True,Pit,T
2,bodyy,76561198013295375,119.0,1442.621,551.6901,-84.457275,True,Pit,T
2,bodyy,76561198013295375,120.0,1489.4164,511.13412,-99.36279,True,Pit,T
2,bodyy,76561198013295375,121.0,1412.2848,528.87164,-92.2345,True,Pit,T
2,bodyy,76561198013295375,122.0,1393.867,507.6759,-99.537964,True,Pit,T
2,bodyy,76561198013295375,123.0,1472.1127,555.2001,-83.784485,True,Pit,T
2,bodyy,76561198013295375,124.0,1386.5975,461.3521,-116.41388,True,Pit,T
2,nilo,76561198161056567,0.0,-1141.0,-808.0,116.785995,True,,T
2,nilo,76561198161056567,1.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,2.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,3.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,4.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,5.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,6.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,7.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,8.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,9.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,10.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,11.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,12.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,13.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,14.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,15.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,16.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,17.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,18.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,19.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,20.0,-1141.0,-808.0,116.68599,True,TSpawn,T
2,nilo,76561198161056567,21.0,-937.96014,-821.53485,115.93124,True,TSpawn,T
2,nilo,76561198161056567,22.0,-695.05334,-855.4262,117.62747,True,TSpawn,T
2,nilo,76561198161056567,23.0,-450.7378,-875.71765,100.13347,True,TSpawn,T
2,nilo,76561198161056567,24.0,-203.25568,-889.861,44.641354,True,TSpawn,T
2,nilo,76561198161056567,25.0,13.674699,-794.6573,-4.851074,True,TSpawn,T
2,nilo,76561198161056567,26.0,151.6663,-593.79,2.3184524,True,OutsideLong,T
2,nilo,76561198161056567,27.0,282.67953,-389.6737,0.31928587,True,OutsideLong,T
2,nilo,76561198161056567,28.0,398.19757,-267.63434,-0.53674316,True,OutsideLong,T
2,nilo,76561198161056567,29.0,385.97626,-256.55444,-0.99920654,True,OutsideLong,T
2,nilo,76561198161056567,30.0,386.49628,-257.364,-0.96191406,True,OutsideLong,T
2,nilo,76561198161056567,31.0,386.49628,-257.364,-0.96191406,True,OutsideLong,T
2,nilo,76561198161056567,32.0,401.24225,-245.09271,-1.7366943,True,OutsideLong,T
2,nilo,76561198161056567,33.0,388.28308,-256.2655,-1.0356445,True,OutsideLong,T
2,nilo,76561198161056567,34.0,335.93677,-161.23938,-4.532959,True,OutsideLong,T
2,nilo,76561198161056567,35.0,229.73497,37.425285,4.8095193,True,OutsideLong,T
2,nilo,76561198161056567,36.0,142.9277,262.69852,2.7112656,True,OutsideLong,T
2,nilo,76561198161056567,37.0,-42.811584,357.47256,-1.1000977,True,TopofMid,T
2,nilo,76561198161056567,38.0,-248.47205,357.60693,-1.798523,True,TopofMid,T
2,nilo,76561198161056567,39.0,-362.86597,359.43515,-1.2056885,True,TopofMid,T
2,nilo,76561198161056567,40.0,-472.69128,365.08847,-0.51226807,True,TopofMid,T
2,nilo,76561198161056567,41.0,-579.8046,369.39987,7.5866556,True,TopofMid,T
2,nilo,76561198161056567,42.0,-694.0957,481.4088,14.739239,True,TopofMid,T
2,nilo,76561198161056567,43.0,-721.8044,475.97446,25.03125,True,TopofMid,T
2,nilo,76561198161056567,44.0,-716.4207,483.39435,25.03125,True,TopofMid,T
2,nilo,76561198161056567,45.0,-718.4905,473.88016,25.03125,True,TopofMid,T
2,nilo,76561198161056567,46.0,-716.1187,487.13657,25.03125,True,TopofMid,T
2,nilo,76561198161056567,47.0,-717.42285,481.56165,25.03125,True,TopofMid,T
2,nilo,76561198161056567,48.0,-690.9603,481.5957,12.850082,True,TopofMid,T
2,nilo,76561198161056567,49.0,-603.56085,524.45605,8.441326,True,TopofMid,T
2,nilo,76561198161056567,50.0,-633.9535,610.6072,9.1008,True,TopofMid,T
2,nilo,76561198161056567,51.0,-633.9502,613.1396,9.1008,True,TopofMid,T
2,nilo,76561198161056567,52.0,-612.2783,606.48114,8.191213,True,TopofMid,T
2,nilo,76561198161056567,53.0,-479.90564,597.9571,0.7426524,True,TopofMid,T
2,nilo,76561198161056567,54.0,-431.0437,729.20074,0.03125,True,TopofMid,T
2,nilo,76561198161056567,55.0,-449.0923,669.47876,0.019037247,True,TopofMid,T
2,nilo,76561198161056567,56.0,-610.478,577.3986,8.321959,True,TopofMid,T
2,nilo,76561198161056567,57.0,-614.3856,612.6376,8.193838,True,TopofMid,T
2,nilo,76561198161056567,58.0,-614.9282,612.07007,8.19739,True,TopofMid,T
2,nilo,76561198161056567,59.0,-612.774,618.78046,8.177213,True,TopofMid,T
2,nilo,76561198161056567,60.0,-481.20056,659.69037,1.4274211,True,TopofMid,T
2,nilo,76561198161056567,61.0,-492.6443,863.3852,-15.75531,True,Middle,T
2,nilo,76561198161056567,62.0,-465.49786,1069.4431,-65.30304,True,Middle,T
2,nilo,76561198161056567,63.0,-469.64563,1253.7904,-113.85956,True,Middle,T
2,nilo,76561198161056567,64.0,-551.0458,1421.487,-113.06799,True,LowerTunnel,T
2,nilo,76561198161056567,65.0,-759.59216,1439.4954,-111.96875,True,LowerTunnel,T
2,nilo,76561198161056567,66.0,-987.9029,1360.7122,-97.984375,True,LowerTunnel,T
2,nilo,76561198161056567,67.0,-1128.6584,1197.2356,-61.269165,True,TunnelStairs,T
2,nilo,76561198161056567,68.0,-1280.8278,1107.8679,32.263073,True,TunnelStairs,T
2,nilo,76561198161056567,69.0,-1489.5282,1123.8268,35.381767,True,UpperTunnel,T
2,nilo,76561198161056567,70.0,-1729.1317,1127.1771,87.4375,True,UpperTunnel,T
2,nilo,76561198161056567,71.0,-1898.8657,1208.0189,31.920692,True,UpperTunnel,T
2,nilo,76561198161056567,72.0,-1946.0062,1420.9088,33.28323,True,UpperTunnel,T
2,nilo,76561198161056567,73.0,-1961.1112,1615.0748,32.76731,True,UpperTunnel,T
2,nilo,76561198161056567,74.0,-2009.7328,1750.8129,31.952505,True,UpperTunnel,T
2,nilo,76561198161056567,75.0,-1922.8129,1856.1727,7.521137,True,BombsiteB,T
2,nilo,76561198161056567,76.0,-1731.3706,1911.8019,-1.2352905,True,BombsiteB,T
2,nilo,76561198161056567,77.0,-1719.4812,1864.4937,0.29419804,True,BombsiteB,T
2,nilo,76561198161056567,78.0,-1680.4745,1776.4369,2.7225943,True,BombsiteB,T
2,nilo,76561198161056567,79.0,-1651.3672,1674.7388,2.7618032,True,BombsiteB,T
2,nilo,76561198161056567,80.0,-1625.4712,1650.4263,2.2614975,True,BombsiteB,T
2,nilo,76561198161056567,81.0,-1623.9258,1648.8323,2.2652936,True,BombsiteB,T
2,nilo,76561198161056567,82.0,-1623.5393,1646.4736,2.2742689,True,BombsiteB,T
2,nilo,76561198161056567,83.0,-1618.6989,1640.0309,2.2921028,True,BombsiteB,T
2,nilo,76561198161056567,84.0,-1624.1088,1649.0292,2.2648115,True,BombsiteB,T
2,nilo,76561198161056567,85.0,-1624.1088,1649.0292,2.2648115,True,BombsiteB,T
2,nilo,76561198161056567,86.0,-1624.1088,1649.0292,2.2648115,True,BombsiteB,T
2,nilo,76561198161056567,87.0,-1624.1088,1649.0292,2.2648115,True,BombsiteB,T
2,nilo,76561198161056567,88.0,-1630.0795,1651.3151,2.2698545,True,BombsiteB,T
2,nilo,76561198161056567,89.0,-1627.1025,1652.0355,2.2577906,True,BombsiteB,T
2,nilo,76561198161056567,90.0,-1626.0923,1651.0066,2.2602167,True,BombsiteB,T
2,nilo,76561198161056567,91.0,-1626.0923,1651.0066,2.2602167,True,BombsiteB,T
2,nilo,76561198161056567,92.0,-1626.0923,1651.0066,2.2602167,True,BombsiteB,T
2,nilo,76561198161056567,93.0,-1651.0387,1672.3035,2.687057,True,BombsiteB,T
2,nilo,76561198161056567,94.0,-1631.0796,1656.0394,2.2681193,True,BombsiteB,T
2,nilo,76561198161056567,95.0,-1631.9846,1646.993,2.2870567,True,BombsiteB,T
2,nilo,76561198161056567,96.0,-1625.5066,1649.9827,2.2633767,True,BombsiteB,T
2,nilo,76561198161056567,97.0,-1629.5687,1651.868,2.2668052,True,BombsiteB,T
2,nilo,76561198161056567,98.0,-1627.5625,1651.4554,2.2609768,True,BombsiteB,T
2,nilo,76561198161056567,99.0,-1638.1538,1663.06,2.416697,True,BombsiteB,T
2,nilo,76561198161056567,100.0,-1629.0472,1654.006,2.2616048,True,BombsiteB,T
2,nilo,76561198161056567,101.0,-1657.6593,1678.3597,2.6268163,True,BombsiteB,T
2,nilo,76561198161056567,102.0,-1698.0973,1761.207,4.5380497,True,BombsiteB,T
2,nilo,76561198161056567,103.0,-1736.644,1868.7692,0.201684,True,BombsiteB,T
2,nilo,76561198161056567,104.0,-1925.8563,1865.5452,0.72152233,True,BombsiteB,T
2,nilo,76561198161056567,105.0,-1970.1764,1801.0328,33.03125,True,BombsiteB,T
2,nilo,76561198161056567,106.0,-1944.5887,1694.9309,33.84234,True,UpperTunnel,T
2,nilo,76561198161056567,107.0,-1942.0695,1673.6136,33.99405,True,UpperTunnel,T
2,nilo,76561198161056567,108.0,-1942.0369,1699.2839,34.004784,True,UpperTunnel,T
2,nilo,76561198161056567,109.0,-1970.3666,1714.8447,32.23397,True,UpperTunnel,T
2,nilo,76561198161056567,110.0,-1988.3169,1726.7607,31.52484,True,UpperTunnel,T
2,nilo,76561198161056567,111.0,-1942.0607,1700.6731,34.00327,True,UpperTunnel,T
2,nilo,76561198161056567,112.0,-1942.0607,1700.6731,34.00327,True,UpperTunnel,T
2,nilo,76561198161056567,113.0,-2017.1575,1702.1735,32.701633,True,UpperTunnel,T
2,nilo,76561198161056567,114.0,-2010.0928,1491.6819,32.658424,True,UpperTunnel,T
2,nilo,76561198161056567,115.0,-1994.7952,1285.2041,30.556698,True,UpperTunnel,T
2,nilo,76561198161056567,116.0,-1951.388,1168.7838,32.2877,True,UpperTunnel,T
2,nilo,76561198161056567,117.0,-1816.818,1071.6138,35.65216,True,UpperTunnel,T
2,nilo,76561198161056567,118.0,-1699.3547,986.2503,33.143738,True,UpperTunnel,T
2,nilo,76561198161056567,119.0,-1661.202,924.04553,30.919065,True,UpperTunnel,T
2,nilo,76561198161056567,120.0,-1661.4773,674.14136,31.902561,True,OutsideTunnel,T
2,nilo,76561198161056567,121.0,-1684.1882,429.36618,0.72123957,True,OutsideTunnel,T
2,nilo,76561198161056567,122.0,-1761.8158,195.53336,0.21014643,True,OutsideTunnel,T
2,nilo,76561198161056567,123.0,-1812.0186,-43.809204,9.031252,True,OutsideTunnel,T
2,nilo,76561198161056567,124.0,-1812.0627,-275.17786,49.326668,True,TRamp,T
2,xfl0ud,76561198178209109,0.0,-428.0,-843.0,95.39629,True,,T
2,xfl0ud,76561198178209109,1.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,2.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,3.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,4.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,5.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,6.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,7.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,8.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,9.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,10.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,11.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,12.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,13.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,14.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,15.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,16.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,17.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,18.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,19.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,20.0,-428.0,-843.0,95.29628,True,TSpawn,T
2,xfl0ud,76561198178209109,21.0,-244.02637,-774.1038,54.807987,True,TSpawn,T
2,xfl0ud,76561198178209109,22.0,-50.31079,-623.2213,87.96875,True,TSpawn,T
2,xfl0ud,76561198178209109,23.0,113.30748,-452.15906,2.4084516,True,OutsideLong,T
2,xfl0ud,76561198178209109,24.0,156.6256,-211.61609,55.3125,True,OutsideLong,T
2,xfl0ud,76561198178209109,25.0,171.6002,-80.802124,80.03125,True,OutsideLong,T
2,xfl0ud,76561198178209109,26.0,159.74345,52.676624,56.03125,True,OutsideLong,T
2,xfl0ud,76561198178209109,27.0,148.06273,164.07613,9.354558,True,OutsideLong,T
